"Year" "Geo" "Age" "Sex" "Pop"
2015 5114 "75" 2 6831
2015 5114 "80" 1 2942
2015 5114 "80" 2 4384
2015 5114 "85" 1 1417
2015 5114 "85" 2 2843
2015 5114 "90" 1 477
2015 5114 "90" 2 1650
2015 5116 "60" 1 7974
2015 5116 "60" 2 8461
2015 5116 "65" 1 6690
2015 5116 "65" 2 7137
2015 5116 "70" 1 5589
2015 5116 "70" 2 6363
2015 5116 "75" 1 5744
2015 5116 "75" 2 7518
2015 5116 "80" 1 3154
2015 5116 "80" 2 4808
2015 5116 "85" 1 1535
2015 5116 "85" 2 3024
2015 5116 "90" 1 489
2015 5116 "90" 2 1627
2015 5117 "60" 1 5255
2015 5117 "60" 2 5832
2015 5117 "65" 1 4373
2015 5117 "65" 2 5120
2015 5117 "70" 1 4013
2015 5117 "70" 2 4988
2015 5117 "75" 1 4190
2015 5117 "75" 2 5697
2015 5117 "80" 1 2474
2015 5117 "80" 2 3719
2015 5117 "85" 1 1323
2015 5117 "85" 2 2539
2015 5117 "90" 1 439
2015 5117 "90" 2 1334
2015 5119 "60" 1 6919
2015 5119 "60" 2 7325
2015 5119 "65" 1 5670
2015 5119 "65" 2 6093
2015 5119 "70" 1 4407
2015 5119 "70" 2 5117
2015 5119 "75" 1 4769
2015 5119 "75" 2 6303
2015 5119 "80" 1 2731
2015 5119 "80" 2 4279
2015 5119 "85" 1 1343
2015 5119 "85" 2 2708
2015 5119 "90" 1 375
2015 5119 "90" 2 1400
2015 5120 "60" 1 3311
2015 5120 "60" 2 3495
2015 5120 "65" 1 2864
2015 5120 "65" 2 3070
2015 5120 "70" 1 2672
2015 5120 "70" 2 3131
2015 5120 "75" 1 2626
2015 5120 "75" 2 3329
2015 5120 "80" 1 1406
2015 5120 "80" 2 2183
2015 5120 "85" 1 702
2015 5120 "85" 2 1450
2015 5120 "90" 1 195
2015 5120 "90" 2 776
2015 5122 "60" 1 4468
2015 5122 "60" 2 4705
2015 5122 "65" 1 3752
2015 5122 "65" 2 4099
2015 5122 "70" 1 3564
2015 5122 "70" 2 4278
2015 5122 "75" 1 3659
2015 5122 "75" 2 4768
2015 5122 "80" 1 2175
2015 5122 "80" 2 3181
2015 5122 "85" 1 1066
2015 5122 "85" 2 2044
2015 5122 "90" 1 298
2015 5122 "90" 2 1160
2015 5124 "60" 1 9577
2015 5124 "60" 2 10725
2015 5124 "65" 1 8660
2015 5124 "65" 2 9711
2015 5124 "70" 1 7613
2015 5124 "70" 2 9072
2015 5124 "75" 1 7827
2015 5124 "75" 2 10151
2015 5124 "80" 1 4318
2015 5124 "80" 2 6709
2015 5124 "85" 1 2132
2015 5124 "85" 2 4617
2015 5124 "90" 1 717
2015 5124 "90" 2 2584
2015 5154 "60" 1 10022
2015 5154 "60" 2 10203
2015 5154 "65" 1 8291
2015 5154 "65" 2 8480
2015 5154 "70" 1 6291
2015 5154 "70" 2 6993
2015 5154 "75" 1 6703
2015 5154 "75" 2 8162
2015 5154 "80" 1 3554
2015 5154 "80" 2 5327
2015 5154 "85" 1 1699
2015 5154 "85" 2 3361
2015 5154 "90" 1 520
2015 5154 "90" 2 1916
2015 5158 "60" 1 14591
2015 5158 "60" 2 15947
2015 5158 "65" 1 12498
2015 5158 "65" 2 14466
2015 5158 "70" 1 12113
2015 5158 "70" 2 15022
2015 5158 "75" 1 12945
2015 5158 "75" 2 16131
2015 5158 "80" 1 7225
2015 5158 "80" 2 9793
2015 5158 "85" 1 3453
2015 5158 "85" 2 5937
2015 5158 "90" 1 1038
2015 5158 "90" 2 3241
2015 5162 "60" 1 13360
2015 5162 "60" 2 14767
2015 5162 "65" 1 11502
2015 5162 "65" 2 12945
2015 5162 "70" 1 10003
2015 5162 "70" 2 11854
2015 5162 "75" 1 10751
2015 5162 "75" 2 13395
2015 5162 "80" 1 6053
2015 5162 "80" 2 8294
2015 5162 "85" 1 2865
2015 5162 "85" 2 5040
2015 5162 "90" 1 753
2015 5162 "90" 2 2604
2015 5166 "60" 1 9494
2015 5166 "60" 2 9895
2015 5166 "65" 1 7770
2015 5166 "65" 2 8541
2015 5166 "70" 1 6686
2015 5166 "70" 2 7774
2015 5166 "75" 1 6983
2015 5166 "75" 2 8777
2015 5166 "80" 1 3828
2015 5166 "80" 2 5545
2015 5166 "85" 1 1829
2015 5166 "85" 2 3376
2015 5166 "90" 1 561
2015 5166 "90" 2 1820
2015 5170 "60" 1 15762
2015 5170 "60" 2 16836
2015 5170 "65" 1 12771
2015 5170 "65" 2 13780
2015 5170 "70" 1 10578
2015 5170 "70" 2 12007
2015 5170 "75" 1 10951
2015 5170 "75" 2 13939
2015 5170 "80" 1 6367
2015 5170 "80" 2 9161
2015 5170 "85" 1 3216
2015 5170 "85" 2 5872
2015 5170 "90" 1 918
2015 5170 "90" 2 2925
2015 5314 "60" 1 7785
2015 5314 "60" 2 8759
2015 5314 "65" 1 6293
2015 5314 "65" 2 7473
2015 5314 "70" 1 5707
2015 5314 "70" 2 7390
2015 5314 "75" 1 5687
2015 5314 "75" 2 7849
2015 5314 "80" 1 3323
2015 5314 "80" 2 5065
2015 5314 "85" 1 1869
2015 5314 "85" 2 3696
2015 5314 "90" 1 753
2015 5314 "90" 2 2524
2015 5315 "60" 1 25098
2015 5315 "60" 2 28081
2015 5315 "65" 1 22011
2015 5315 "65" 2 25536
2015 5315 "70" 1 20287
2015 5315 "70" 2 23706
2015 5315 "75" 1 20593
2015 5315 "75" 2 24729
2015 5315 "80" 1 10939
2015 5315 "80" 2 15549
2015 5315 "85" 1 5404
2015 5315 "85" 2 9825
2015 5315 "90" 1 1697
2015 5315 "90" 2 5647
2015 5316 "60" 1 4374
2015 5316 "60" 2 5018
2015 5316 "65" 1 3641
2015 5316 "65" 2 4264
2015 5316 "70" 1 3525
2015 5316 "70" 2 4410
2015 5316 "75" 1 4066
2015 5316 "75" 2 5219
2015 5316 "80" 1 2374
2015 5316 "80" 2 3340
2015 5316 "85" 1 1136
2015 5316 "85" 2 2033
2015 5316 "90" 1 307
2015 5316 "90" 2 1041
2015 5334 "60" 1 15792
2015 5334 "60" 2 16907
2015 5334 "65" 1 13351
2015 5334 "65" 2 14576
2015 5334 "70" 1 11315
2015 5334 "70" 2 13254
2015 5334 "75" 1 11868
2015 5334 "75" 2 14839
2015 5334 "80" 1 6731
2015 5334 "80" 2 9710
2015 5334 "85" 1 3310
2015 5334 "85" 2 6261
2015 5334 "90" 1 979
2015 5334 "90" 2 3497
2015 5358 "60" 1 8550
2015 5358 "60" 2 8982
2015 5358 "65" 1 7046
2015 5358 "65" 2 7470
2015 5358 "70" 1 5524
2015 5358 "70" 2 6164
2015 5358 "75" 1 5890
2015 5358 "75" 2 7197
2015 5358 "80" 1 3287
2015 5358 "80" 2 4703
2015 5358 "85" 1 1587
2015 5358 "85" 2 2959
2015 5358 "90" 1 465
2015 5358 "90" 2 1550
2015 5362 "60" 1 13977
2015 5362 "60" 2 15452
2015 5362 "65" 1 12101
2015 5362 "65" 2 13597
2015 5362 "70" 1 10607
2015 5362 "70" 2 12051
2015 5362 "75" 1 10609
2015 5362 "75" 2 12915
2015 5362 "80" 1 5944
2015 5362 "80" 2 8087
2015 5362 "85" 1 2757
2015 5362 "85" 2 4848
2015 5362 "90" 1 838
2015 5362 "90" 2 2577
2015 5366 "60" 1 6504
2015 5366 "60" 2 6547
2015 5366 "65" 1 5243
2015 5366 "65" 2 5380
2015 5366 "70" 1 4078
2015 5366 "70" 2 4502
2015 5366 "75" 1 4428
2015 5366 "75" 2 5226
2015 5366 "80" 1 2329
2015 5366 "80" 2 3270
2015 5366 "85" 1 1198
2015 5366 "85" 2 2283
2015 5366 "90" 1 360
2015 5366 "90" 2 1195
2015 5370 "60" 1 8297
2015 5370 "60" 2 8369
2015 5370 "65" 1 6599
2015 5370 "65" 2 6755
2015 5370 "70" 1 5102
2015 5370 "70" 2 5762
2015 5370 "75" 1 5558
2015 5370 "75" 2 6815
2015 5370 "80" 1 3123
2015 5370 "80" 2 4371
2015 5370 "85" 1 1496
2015 5370 "85" 2 2899
2015 5370 "90" 1 427
2015 5370 "90" 2 1466
2015 5374 "60" 1 8515
2015 5374 "60" 2 8914
2015 5374 "65" 1 6706
2015 5374 "65" 2 7045
2015 5374 "70" 1 5776
2015 5374 "70" 2 6573
2015 5374 "75" 1 6320
2015 5374 "75" 2 7976
2015 5374 "80" 1 3498
2015 5374 "80" 2 5115
2015 5374 "85" 1 1865
2015 5374 "85" 2 3381
2015 5374 "90" 1 491
2015 5374 "90" 2 1840
2015 5378 "60" 1 8417
2015 5378 "60" 2 9110
2015 5378 "65" 1 7143
2015 5378 "65" 2 8216
2015 5378 "70" 1 6836
2015 5378 "70" 2 8229
2015 5378 "75" 1 7317
2015 5378 "75" 2 8803
2015 5378 "80" 1 4271
2015 5378 "80" 2 5365
2015 5378 "85" 1 2047
2015 5378 "85" 2 3524
2015 5378 "90" 1 675
2015 5378 "90" 2 2049
2015 5382 "60" 1 17940
2015 5382 "60" 2 19188
2015 5382 "65" 1 14984
2015 5382 "65" 2 16609
2015 5382 "70" 1 13472
2015 5382 "70" 2 15550
2015 5382 "75" 1 14092
2015 5382 "75" 2 16597
2015 5382 "80" 1 7281
2015 5382 "80" 2 9685
2015 5382 "85" 1 3468
2015 5382 "85" 2 6188
2015 5382 "90" 1 1152
2015 5382 "90" 2 3645
2015 5512 "60" 1 3886
2015 5512 "60" 2 4232
2015 5512 "65" 1 3165
2015 5512 "65" 2 3480
2015 5512 "70" 1 2499
2015 5512 "70" 2 2900
2015 5512 "75" 1 2522
2015 5512 "75" 2 3368
2015 5512 "80" 1 1452
2015 5512 "80" 2 2419
2015 5512 "85" 1 776
2015 5512 "85" 2 1664
2015 5512 "90" 1 242
2015 5512 "90" 2 846
2015 5513 "60" 1 8089
2015 5513 "60" 2 8540
2015 5513 "65" 1 6610
2015 5513 "65" 2 7074
2015 5513 "70" 1 5527
2015 5513 "70" 2 6154
2015 5513 "75" 1 5237
2015 5513 "75" 2 7053
2015 5513 "80" 1 2987
2015 5513 "80" 2 5235
2015 5513 "85" 1 1699
2015 5513 "85" 2 3605
2015 5513 "90" 1 463
2015 5513 "90" 2 1864
2015 5515 "60" 1 7594
2015 5515 "60" 2 8192
2015 5515 "65" 1 5857
2015 5515 "65" 2 6517
2015 5515 "70" 1 5032
2015 5515 "70" 2 6266
2015 5515 "75" 1 5306
2015 5515 "75" 2 7167
2015 5515 "80" 1 3010
2015 5515 "80" 2 4778
2015 5515 "85" 1 1755
2015 5515 "85" 2 3448
2015 5515 "90" 1 632
2015 5515 "90" 2 2169
2015 5554 "60" 1 10924
2015 5554 "60" 2 10973
2015 5554 "65" 1 8722
2015 5554 "65" 2 8818
2015 5554 "70" 1 6733
2015 5554 "70" 2 7387
2015 5554 "75" 1 7402
2015 5554 "75" 2 9356
2015 5554 "80" 1 4139
2015 5554 "80" 2 6170
2015 5554 "85" 1 1860
2015 5554 "85" 2 3774
2015 5554 "90" 1 524
2015 5554 "90" 2 1895
2015 5558 "60" 1 7138
2015 5558 "60" 2 7244
2015 5558 "65" 1 5627
2015 5558 "65" 2 5810
2015 5558 "70" 1 4225
2015 5558 "70" 2 4904
2015 5558 "75" 1 4622
2015 5558 "75" 2 5704
2015 5558 "80" 1 2508
2015 5558 "80" 2 3747
2015 5558 "85" 1 1255
2015 5558 "85" 2 2505
2015 5558 "90" 1 370
2015 5558 "90" 2 1438
2015 5562 "60" 1 20717
2015 5562 "60" 2 22573
2015 5562 "65" 1 16963
2015 5562 "65" 2 18372
2015 5562 "70" 1 13832
2015 5562 "70" 2 15813
2015 5562 "75" 1 13783
2015 5562 "75" 2 18107
2015 5562 "80" 1 8165
2015 5562 "80" 2 12501
2015 5562 "85" 1 4366
2015 5562 "85" 2 8523
2015 5562 "90" 1 1270
2015 5562 "90" 2 4449
2015 5566 "60" 1 13256
2015 5566 "60" 2 13472
2015 5566 "65" 1 10683
2015 5566 "65" 2 10951
2015 5566 "70" 1 8555
2015 5566 "70" 2 9542
2015 5566 "75" 1 9425
2015 5566 "75" 2 11995
2015 5566 "80" 1 5225
2015 5566 "80" 2 7757
2015 5566 "85" 1 2485
2015 5566 "85" 2 5073
2015 5566 "90" 1 712
2015 5566 "90" 2 2627
2015 5570 "60" 1 8419
2015 5570 "60" 2 8996
2015 5570 "65" 1 7033
2015 5570 "65" 2 7382
2015 5570 "70" 1 5731
2015 5570 "70" 2 6341
2015 5570 "75" 1 5943
2015 5570 "75" 2 7650
2015 5570 "80" 1 3452
2015 5570 "80" 2 5014
2015 5570 "85" 1 1795
2015 5570 "85" 2 3507
2015 5570 "90" 1 544
2015 5570 "90" 2 1924
2015 5711 "60" 1 8803
2015 5711 "60" 2 9686
2015 5711 "65" 1 7146
2015 5711 "65" 2 8119
2015 5711 "70" 1 6564
2015 5711 "70" 2 7735
2015 5711 "75" 1 6991
2015 5711 "75" 2 9313
2015 5711 "80" 1 4026
2015 5711 "80" 2 6327
2015 5711 "85" 1 2263
2015 5711 "85" 2 4309
2015 5711 "90" 1 834
2015 5711 "90" 2 2618
2015 5754 "60" 1 10391
2015 5754 "60" 2 10623
2015 5754 "65" 1 8213
2015 5754 "65" 2 8721
2015 5754 "70" 1 6962
2015 5754 "70" 2 7860
2015 5754 "75" 1 7742
2015 5754 "75" 2 9644
2015 5754 "80" 1 4279
2015 5754 "80" 2 6087
2015 5754 "85" 1 2070
2015 5754 "85" 2 4110
2015 5754 "90" 1 680
2015 5754 "90" 2 2306
2015 5758 "60" 1 7643
2015 5758 "60" 2 8040
2015 5758 "65" 1 6296
2015 5758 "65" 2 6738
2015 5758 "70" 1 5371
2015 5758 "70" 2 5957
2015 5758 "75" 1 5818
2015 5758 "75" 2 7574
2015 5758 "80" 1 3464
2015 5758 "80" 2 5358
2015 5758 "85" 1 1849
2015 5758 "85" 2 3557
2015 5758 "90" 1 558
2015 5758 "90" 2 2102
2015 5762 "60" 1 4856
2015 5762 "60" 2 4815
2015 5762 "65" 1 3803
2015 5762 "65" 2 3848
2015 5762 "70" 1 2967
2015 5762 "70" 2 3293
2015 5762 "75" 1 3496
2015 5762 "75" 2 4312
2015 5762 "80" 1 1891
2015 5762 "80" 2 2930
2015 5762 "85" 1 998
2015 5762 "85" 2 1917
2015 5762 "90" 1 331
2015 5762 "90" 2 1122
2015 5766 "60" 1 10649
2015 5766 "60" 2 11340
2015 5766 "65" 1 8931
2015 5766 "65" 2 9625
2015 5766 "70" 1 7427
2015 5766 "70" 2 8559
2015 5766 "75" 1 8340
2015 5766 "75" 2 10719
2015 5766 "80" 1 4857
2015 5766 "80" 2 7093
2015 5766 "85" 1 2523
2015 5766 "85" 2 4740
2015 5766 "90" 1 868
2015 5766 "90" 2 3020
2015 5770 "60" 1 9565
2015 5770 "60" 2 9999
2015 5770 "65" 1 7878
2015 5770 "65" 2 8236
2015 5770 "70" 1 6439
2015 5770 "70" 2 7420
2015 5770 "75" 1 7379
2015 5770 "75" 2 9356
2015 5770 "80" 1 4059
2015 5770 "80" 2 6374
2015 5770 "85" 1 2333
2015 5770 "85" 2 4318
2015 5770 "90" 1 762
2015 5770 "90" 2 2590
2015 5774 "60" 1 9019
2015 5774 "60" 2 9158
2015 5774 "65" 1 6683
2015 5774 "65" 2 6908
2015 5774 "70" 1 5278
2015 5774 "70" 2 5945
2015 5774 "75" 1 5660
2015 5774 "75" 2 7293
2015 5774 "80" 1 3097
2015 5774 "80" 2 4567
2015 5774 "85" 1 1576
2015 5774 "85" 2 3194
2015 5774 "90" 1 484
2015 5774 "90" 2 1680
2015 5911 "60" 1 11153
2015 5911 "60" 2 12240
2015 5911 "65" 1 9303
2015 5911 "65" 2 10461
2015 5911 "70" 1 7806
2015 5911 "70" 2 9447
2015 5911 "75" 1 8023
2015 5911 "75" 2 11151
2015 5911 "80" 1 4691
2015 5911 "80" 2 7496
2015 5911 "85" 1 2518
2015 5911 "85" 2 5264
2015 5911 "90" 1 717
2015 5911 "90" 2 2782
2015 5913 "60" 1 16929
2015 5913 "60" 2 18325
2015 5913 "65" 1 13954
2015 5913 "65" 2 15659
2015 5913 "70" 1 12189
2015 5913 "70" 2 14487
2015 5913 "75" 1 12585
2015 5913 "75" 2 16622
2015 5913 "80" 1 6911
2015 5913 "80" 2 10864
2015 5913 "85" 1 3703
2015 5913 "85" 2 7273
2015 5913 "90" 1 1131
2015 5913 "90" 2 3730
2015 5914 "60" 1 5721
2015 5914 "60" 2 6079
2015 5914 "65" 1 4738
2015 5914 "65" 2 5330
2015 5914 "70" 1 4252
2015 5914 "70" 2 5244
2015 5914 "75" 1 4450
2015 5914 "75" 2 5873
2015 5914 "80" 1 2503
2015 5914 "80" 2 3920
2015 5914 "85" 1 1315
2015 5914 "85" 2 2719
2015 5914 "90" 1 423
2015 5914 "90" 2 1446
2015 5915 "60" 1 5337
2015 5915 "60" 2 5951
2015 5915 "65" 1 4426
2015 5915 "65" 2 4962
2015 5915 "70" 1 3800
2015 5915 "70" 2 4178
2015 5915 "75" 1 3769
2015 5915 "75" 2 4924
2015 5915 "80" 1 2144
2015 5915 "80" 2 3359
2015 5915 "85" 1 1152
2015 5915 "85" 2 2226
2015 5915 "90" 1 356
2015 5915 "90" 2 1147
2015 5916 "60" 1 4773
2015 5916 "60" 2 5321
2015 5916 "65" 1 3978
2015 5916 "65" 2 4512
2015 5916 "70" 1 3508
2015 5916 "70" 2 4036
2015 5916 "75" 1 3321
2015 5916 "75" 2 4598
2015 5916 "80" 1 1915
2015 5916 "80" 2 3225
2015 5916 "85" 1 1040
2015 5916 "85" 2 2336
2015 5916 "90" 1 346
2015 5916 "90" 2 1284
2015 5954 "60" 1 10501
2015 5954 "60" 2 11526
2015 5954 "65" 1 8933
2015 5954 "65" 2 9809
2015 5954 "70" 1 7888
2015 5954 "70" 2 9373
2015 5954 "75" 1 8126
2015 5954 "75" 2 10456
2015 5954 "80" 1 4446
2015 5954 "80" 2 6617
2015 5954 "85" 1 2310
2015 5954 "85" 2 4481
2015 5954 "90" 1 646
2015 5954 "90" 2 2518
2015 5958 "60" 1 8435
2015 5958 "60" 2 8636
2015 5958 "65" 1 6863
2015 5958 "65" 2 6909
2015 5958 "70" 1 5529
2015 5958 "70" 2 6377
2015 5958 "75" 1 6262
2015 5958 "75" 2 8045
2015 5958 "80" 1 3502
2015 5958 "80" 2 5203
2015 5958 "85" 1 1752
2015 5958 "85" 2 3483
2015 5958 "90" 1 587
2015 5958 "90" 2 1947
2015 5962 "60" 1 13076
2015 5962 "60" 2 13699
2015 5962 "65" 1 10465
2015 5962 "65" 2 11512
2015 5962 "70" 1 9335
2015 5962 "70" 2 10899
2015 5962 "75" 1 10127
2015 5962 "75" 2 12704
2015 5962 "80" 1 5375
2015 5962 "80" 2 7821
2015 5962 "85" 1 2574
2015 5962 "85" 2 5180
2015 5962 "90" 1 733
2015 5962 "90" 2 2761
2015 5966 "60" 1 4308
2015 5966 "60" 2 4208
2015 5966 "65" 1 3329
2015 5966 "65" 2 3273
2015 5966 "70" 1 2783
2015 5966 "70" 2 2999
2015 5966 "75" 1 2897
2015 5966 "75" 2 3622
2015 5966 "80" 1 1603
2015 5966 "80" 2 2345
2015 5966 "85" 1 812
2015 5966 "85" 2 1620
2015 5966 "90" 1 271
2015 5966 "90" 2 810
2015 5970 "60" 1 9037
2015 5970 "60" 2 9225
2015 5970 "65" 1 7105
2015 5970 "65" 2 7710
2015 5970 "70" 1 5787
2015 5970 "70" 2 6774
2015 5970 "75" 1 6593
2015 5970 "75" 2 8203
2015 5970 "80" 1 3608
2015 5970 "80" 2 5185
2015 5970 "85" 1 1789
2015 5970 "85" 2 3439
2015 5970 "90" 1 555
2015 5970 "90" 2 1715
2015 5974 "60" 1 9426
2015 5974 "60" 2 9819
2015 5974 "65" 1 7633
2015 5974 "65" 2 7999
2015 5974 "70" 1 6104
2015 5974 "70" 2 7100
2015 5974 "75" 1 6915
2015 5974 "75" 2 8762
2015 5974 "80" 1 3673
2015 5974 "80" 2 5564
2015 5974 "85" 1 1820
2015 5974 "85" 2 3660
2015 5974 "90" 1 582
2015 5974 "90" 2 2100
2015 5978 "60" 1 12835
2015 5978 "60" 2 14043
2015 5978 "65" 1 10662
2015 5978 "65" 2 11556
2015 5978 "70" 1 9000
2015 5978 "70" 2 10578
2015 5978 "75" 1 9046
2015 5978 "75" 2 11782
2015 5978 "80" 1 5098
2015 5978 "80" 2 7821
2015 5978 "85" 1 2678
2015 5978 "85" 2 5193
2015 5978 "90" 1 725
2015 5978 "90" 2 2767
2015 6411 "60" 1 3598
2015 6411 "60" 2 4148
2015 6411 "65" 1 3296
2015 6411 "65" 2 3660
2015 6411 "70" 1 2869
2015 6411 "70" 2 3360
2015 6411 "75" 1 2639
2015 6411 "75" 2 3500
2015 6411 "80" 1 1508
2015 6411 "80" 2 2178
2015 6411 "85" 1 845
2015 6411 "85" 2 1609
2015 6411 "90" 1 325
2015 6411 "90" 2 1171
2015 6412 "60" 1 16970
2015 6412 "60" 2 18426
2015 6412 "65" 1 15199
2015 6412 "65" 2 16588
2015 6412 "70" 1 12861
2015 6412 "70" 2 14340
2015 6412 "75" 1 11186
2015 6412 "75" 2 14599
2015 6412 "80" 1 6090
2015 6412 "80" 2 9237
2015 6412 "85" 1 3188
2015 6412 "85" 2 6515
2015 6412 "90" 1 1341
2015 6412 "90" 2 4341
2015 6413 "60" 1 3065
2015 6413 "60" 2 3310
2015 6413 "65" 1 2635
2015 6413 "65" 2 3038
2015 6413 "70" 1 2325
2015 6413 "70" 2 2604
2015 6413 "75" 1 2114
2015 6413 "75" 2 2706
2015 6413 "80" 1 1192
2015 6413 "80" 2 1761
2015 6413 "85" 1 607
2015 6413 "85" 2 1098
2015 6413 "90" 1 241
2015 6413 "90" 2 711
2015 6414 "60" 1 7006
2015 6414 "60" 2 8106
2015 6414 "65" 1 6433
2015 6414 "65" 2 7378
2015 6414 "70" 1 6009
2015 6414 "70" 2 7165
2015 6414 "75" 1 5564
2015 6414 "75" 2 7202
2015 6414 "80" 1 3101
2015 6414 "80" 2 4473
2015 6414 "85" 1 1730
2015 6414 "85" 2 3137
2015 6414 "90" 1 686
2015 6414 "90" 2 2184
2015 6431 "60" 1 8644
2015 6431 "60" 2 8896
2015 6431 "65" 1 7469
2015 6431 "65" 2 8083
2015 6431 "70" 1 6101
2015 6431 "70" 2 6885
2015 6431 "75" 1 6367
2015 6431 "75" 2 7497
2015 6431 "80" 1 3469
2015 6431 "80" 2 4804
2015 6431 "85" 1 1640
2015 6431 "85" 2 3141
2015 6431 "90" 1 502
2015 6431 "90" 2 1719
2015 6432 "60" 1 8909
2015 6432 "60" 2 9437
2015 6432 "65" 1 8087
2015 6432 "65" 2 8508
2015 6432 "70" 1 6620
2015 6432 "70" 2 7238
2015 6432 "75" 1 6481
2015 6432 "75" 2 7429
2015 6432 "80" 1 3398
2015 6432 "80" 2 4539
2015 6432 "85" 1 1638
2015 6432 "85" 2 2959
2015 6432 "90" 1 582
2015 6432 "90" 2 1665
2015 6433 "60" 1 7283
2015 6433 "60" 2 7812
2015 6433 "65" 1 6617
2015 6433 "65" 2 7146
2015 6433 "70" 1 5672
2015 6433 "70" 2 6398
2015 6433 "75" 1 5660
2015 6433 "75" 2 6643
2015 6433 "80" 1 3058
2015 6433 "80" 2 4053
2015 6433 "85" 1 1464
2015 6433 "85" 2 2513
2015 6433 "90" 1 492
2015 6433 "90" 2 1365
2015 6434 "60" 1 6459
2015 6434 "60" 2 7084
2015 6434 "65" 1 5985
2015 6434 "65" 2 6860
2015 6434 "70" 1 5870
2015 6434 "70" 2 6835
2015 6434 "75" 1 5631
2015 6434 "75" 2 6887
2015 6434 "80" 1 3028
2015 6434 "80" 2 4172
2015 6434 "85" 1 1734
2015 6434 "85" 2 2698
2015 6434 "90" 1 628
2015 6434 "90" 2 1978
2015 6435 "60" 1 12524
2015 6435 "60" 2 13547
2015 6435 "65" 1 11233
2015 6435 "65" 2 12391
2015 6435 "70" 1 9503
2015 6435 "70" 2 10459
2015 6435 "75" 1 9551
2015 6435 "75" 2 11272
2015 6435 "80" 1 4961
2015 6435 "80" 2 7018
2015 6435 "85" 1 2511
2015 6435 "85" 2 4555
2015 6435 "90" 1 778
2015 6435 "90" 2 2492
2015 6436 "60" 1 6169
2015 6436 "60" 2 6925
2015 6436 "65" 1 5753
2015 6436 "65" 2 6549
2015 6436 "70" 1 5513
2015 6436 "70" 2 6451
2015 6436 "75" 1 5428
2015 6436 "75" 2 6563
2015 6436 "80" 1 3026
2015 6436 "80" 2 3893
2015 6436 "85" 1 1605
2015 6436 "85" 2 2392
2015 6436 "90" 1 506
2015 6436 "90" 2 1468
2015 6437 "60" 1 3411
2015 6437 "60" 2 3444
2015 6437 "65" 1 2918
2015 6437 "65" 2 2985
2015 6437 "70" 1 2207
2015 6437 "70" 2 2360
2015 6437 "75" 1 2402
2015 6437 "75" 2 2780
2015 6437 "80" 1 1318
2015 6437 "80" 2 1868
2015 6437 "85" 1 674
2015 6437 "85" 2 1224
2015 6437 "90" 1 236
2015 6437 "90" 2 775
2015 6438 "60" 1 9954
2015 6438 "60" 2 11013
2015 6438 "65" 1 9030
2015 6438 "65" 2 10204
2015 6438 "70" 1 8099
2015 6438 "70" 2 9197
2015 6438 "75" 1 7731
2015 6438 "75" 2 9432
2015 6438 "80" 1 4334
2015 6438 "80" 2 5918
2015 6438 "85" 1 2274
2015 6438 "85" 2 3664
2015 6438 "90" 1 712
2015 6438 "90" 2 1992
2015 6439 "60" 1 5684
2015 6439 "60" 2 6248
2015 6439 "65" 1 5323
2015 6439 "65" 2 5686
2015 6439 "70" 1 4696
2015 6439 "70" 2 5094
2015 6439 "75" 1 4508
2015 6439 "75" 2 5256
2015 6439 "80" 1 2445
2015 6439 "80" 2 3153
2015 6439 "85" 1 1166
2015 6439 "85" 2 2041
2015 6439 "90" 1 378
2015 6439 "90" 2 1323
2015 6440 "60" 1 9303
2015 6440 "60" 2 9643
2015 6440 "65" 1 8089
2015 6440 "65" 2 8287
2015 6440 "70" 1 6732
2015 6440 "70" 2 7415
2015 6440 "75" 1 6750
2015 6440 "75" 2 8225
2015 6440 "80" 1 3557
2015 6440 "80" 2 5078
2015 6440 "85" 1 1828
2015 6440 "85" 2 3397
2015 6440 "90" 1 675
2015 6440 "90" 2 2095
2015 6531 "60" 1 7756
2015 6531 "60" 2 8007
2015 6531 "65" 1 6477
2015 6531 "65" 2 7025
2015 6531 "70" 1 5044
2015 6531 "70" 2 5477
2015 6531 "75" 1 5450
2015 6531 "75" 2 6476
2015 6531 "80" 1 2931
2015 6531 "80" 2 4254
2015 6531 "85" 1 1614
2015 6531 "85" 2 2920
2015 6531 "90" 1 564
2015 6531 "90" 2 1592
2015 6532 "60" 1 7908
2015 6532 "60" 2 8377
2015 6532 "65" 1 6905
2015 6532 "65" 2 7285
2015 6532 "70" 1 5599
2015 6532 "70" 2 6201
2015 6532 "75" 1 5882
2015 6532 "75" 2 7512
2015 6532 "80" 1 3244
2015 6532 "80" 2 4715
2015 6532 "85" 1 1656
2015 6532 "85" 2 3229
2015 6532 "90" 1 573
2015 6532 "90" 2 1727
2015 6533 "60" 1 5677
2015 6533 "60" 2 5742
2015 6533 "65" 1 4662
2015 6533 "65" 2 4790
2015 6533 "70" 1 3565
2015 6533 "70" 2 3936
2015 6533 "75" 1 3931
2015 6533 "75" 2 4704
2015 6533 "80" 1 2056
2015 6533 "80" 2 2983
2015 6533 "85" 1 1053
2015 6533 "85" 2 2119
2015 6533 "90" 1 347
2015 6533 "90" 2 1122
2015 6534 "60" 1 7194
2015 6534 "60" 2 7459
2015 6534 "65" 1 6007
2015 6534 "65" 2 6275
2015 6534 "70" 1 4564
