"Date"	"Gender"	"geogcode"	"Age"	"value type"	"value"	"flag"
"2013"	"Female"	"E07000212"	"Aged 70-74"	"number"	1613	""
"2013"	"Female"	"E07000212"	"Aged 75-79"	"number"	1490	""
"2013"	"Female"	"E07000212"	"Aged 80-84"	"number"	1241	""
"2013"	"Female"	"E07000212"	"Age 85"	"number"	200	""
"2013"	"Female"	"E07000212"	"Age 86"	"number"	149	""
"2013"	"Female"	"E07000212"	"Age 87"	"number"	166	""
"2013"	"Female"	"E07000212"	"Age 88"	"number"	153	""
"2013"	"Female"	"E07000212"	"Age 89"	"number"	166	""
"2013"	"Female"	"E07000212"	"Aged 90+"	"number"	555	""
"2013"	"Female"	"E07000213"	"Aged 60-64"	"number"	2600	""
"2013"	"Female"	"E07000213"	"Aged 65-69"	"number"	2614	""
"2013"	"Female"	"E07000213"	"Aged 70-74"	"number"	2097	""
"2013"	"Female"	"E07000213"	"Aged 75-79"	"number"	1837	""
"2013"	"Female"	"E07000213"	"Aged 80-84"	"number"	1525	""
"2013"	"Female"	"E07000213"	"Age 85"	"number"	259	""
"2013"	"Female"	"E07000213"	"Age 86"	"number"	181	""
"2013"	"Female"	"E07000213"	"Age 87"	"number"	170	""
"2013"	"Female"	"E07000213"	"Age 88"	"number"	165	""
"2013"	"Female"	"E07000213"	"Age 89"	"number"	167	""
"2013"	"Female"	"E07000213"	"Aged 90+"	"number"	630	""
"2013"	"Female"	"E07000214"	"Aged 60-64"	"number"	2434	""
"2013"	"Female"	"E07000214"	"Aged 65-69"	"number"	2480	""
"2013"	"Female"	"E07000214"	"Aged 70-74"	"number"	1829	""
"2013"	"Female"	"E07000214"	"Aged 75-79"	"number"	1648	""
"2013"	"Female"	"E07000214"	"Aged 80-84"	"number"	1260	""
"2013"	"Female"	"E07000214"	"Age 85"	"number"	164	""
"2013"	"Female"	"E07000214"	"Age 86"	"number"	172	""
"2013"	"Female"	"E07000214"	"Age 87"	"number"	162	""
"2013"	"Female"	"E07000214"	"Age 88"	"number"	135	""
"2013"	"Female"	"E07000214"	"Age 89"	"number"	130	""
"2013"	"Female"	"E07000214"	"Aged 90+"	"number"	515	""
"2013"	"Female"	"E07000215"	"Aged 60-64"	"number"	2614	""
"2013"	"Female"	"E07000215"	"Aged 65-69"	"number"	2748	""
"2013"	"Female"	"E07000215"	"Aged 70-74"	"number"	1933	""
"2013"	"Female"	"E07000215"	"Aged 75-79"	"number"	1526	""
"2013"	"Female"	"E07000215"	"Aged 80-84"	"number"	1348	""
"2013"	"Female"	"E07000215"	"Age 85"	"number"	225	""
"2013"	"Female"	"E07000215"	"Age 86"	"number"	222	""
"2013"	"Female"	"E07000215"	"Age 87"	"number"	165	""
"2013"	"Female"	"E07000215"	"Age 88"	"number"	171	""
"2013"	"Female"	"E07000215"	"Age 89"	"number"	152	""
"2013"	"Female"	"E07000215"	"Aged 90+"	"number"	656	""
"2013"	"Female"	"E07000216"	"Aged 60-64"	"number"	3721	""
"2013"	"Female"	"E07000216"	"Aged 65-69"	"number"	3908	""
"2013"	"Female"	"E07000216"	"Aged 70-74"	"number"	2946	""
"2013"	"Female"	"E07000216"	"Aged 75-79"	"number"	2551	""
"2013"	"Female"	"E07000216"	"Aged 80-84"	"number"	2083	""
"2013"	"Female"	"E07000216"	"Age 85"	"number"	335	""
"2013"	"Female"	"E07000216"	"Age 86"	"number"	343	""
"2013"	"Female"	"E07000216"	"Age 87"	"number"	314	""
"2013"	"Female"	"E07000216"	"Age 88"	"number"	274	""
"2013"	"Female"	"E07000216"	"Age 89"	"number"	245	""
"2013"	"Female"	"E07000216"	"Aged 90+"	"number"	1168	""
"2013"	"Female"	"E07000217"	"Aged 60-64"	"number"	2547	""
"2013"	"Female"	"E07000217"	"Aged 65-69"	"number"	2437	""
"2013"	"Female"	"E07000217"	"Aged 70-74"	"number"	1758	""
"2013"	"Female"	"E07000217"	"Aged 75-79"	"number"	1580	""
"2013"	"Female"	"E07000217"	"Aged 80-84"	"number"	1395	""
"2013"	"Female"	"E07000217"	"Age 85"	"number"	191	""
"2013"	"Female"	"E07000217"	"Age 86"	"number"	211	""
"2013"	"Female"	"E07000217"	"Age 87"	"number"	208	""
"2013"	"Female"	"E07000217"	"Age 88"	"number"	177	""
"2013"	"Female"	"E07000217"	"Age 89"	"number"	131	""
"2013"	"Female"	"E07000217"	"Aged 90+"	"number"	636	""
"2013"	"Female"	"E07000223"	"Aged 60-64"	"number"	2018	""
"2013"	"Female"	"E07000223"	"Aged 65-69"	"number"	2258	""
"2013"	"Female"	"E07000223"	"Aged 70-74"	"number"	1694	""
"2013"	"Female"	"E07000223"	"Aged 75-79"	"number"	1501	""
"2013"	"Female"	"E07000223"	"Aged 80-84"	"number"	1242	""
"2013"	"Female"	"E07000223"	"Age 85"	"number"	207	""
"2013"	"Female"	"E07000223"	"Age 86"	"number"	153	""
"2013"	"Female"	"E07000223"	"Age 87"	"number"	189	""
"2013"	"Female"	"E07000223"	"Age 88"	"number"	142	""
"2013"	"Female"	"E07000223"	"Age 89"	"number"	137	""
"2013"	"Female"	"E07000223"	"Aged 90+"	"number"	519	""
"2013"	"Female"	"E07000224"	"Aged 60-64"	"number"	5432	""
"2013"	"Female"	"E07000224"	"Aged 65-69"	"number"	6401	""
"2013"	"Female"	"E07000224"	"Aged 70-74"	"number"	4923	""
"2013"	"Female"	"E07000224"	"Aged 75-79"	"number"	4358	""
"2013"	"Female"	"E07000224"	"Aged 80-84"	"number"	3550	""
"2013"	"Female"	"E07000224"	"Age 85"	"number"	581	""
"2013"	"Female"	"E07000224"	"Age 86"	"number"	508	""
"2013"	"Female"	"E07000224"	"Age 87"	"number"	531	""
"2013"	"Female"	"E07000224"	"Age 88"	"number"	472	""
"2013"	"Female"	"E07000224"	"Age 89"	"number"	428	""
"2013"	"Female"	"E07000224"	"Aged 90+"	"number"	1863	""
"2013"	"Female"	"E07000225"	"Aged 60-64"	"number"	4033	""
"2013"	"Female"	"E07000225"	"Aged 65-69"	"number"	4559	""
"2013"	"Female"	"E07000225"	"Aged 70-74"	"number"	3499	""
"2013"	"Female"	"E07000225"	"Aged 75-79"	"number"	3012	""
"2013"	"Female"	"E07000225"	"Aged 80-84"	"number"	2553	""
"2013"	"Female"	"E07000225"	"Age 85"	"number"	418	""
"2013"	"Female"	"E07000225"	"Age 86"	"number"	408	""
"2013"	"Female"	"E07000225"	"Age 87"	"number"	351	""
"2013"	"Female"	"E07000225"	"Age 88"	"number"	307	""
"2013"	"Female"	"E07000225"	"Age 89"	"number"	276	""
"2013"	"Female"	"E07000225"	"Aged 90+"	"number"	1236	""
"2013"	"Female"	"E07000226"	"Aged 60-64"	"number"	2509	""
"2013"	"Female"	"E07000226"	"Aged 65-69"	"number"	2191	""
"2013"	"Female"	"E07000226"	"Aged 70-74"	"number"	1485	""
"2013"	"Female"	"E07000226"	"Aged 75-79"	"number"	1456	""
"2013"	"Female"	"E07000226"	"Aged 80-84"	"number"	1476	""
"2013"	"Female"	"E07000226"	"Age 85"	"number"	226	""
"2013"	"Female"	"E07000226"	"Age 86"	"number"	208	""
"2013"	"Female"	"E07000226"	"Age 87"	"number"	171	""
"2013"	"Female"	"E07000226"	"Age 88"	"number"	173	""
"2013"	"Female"	"E07000226"	"Age 89"	"number"	125	""
"2013"	"Female"	"E07000226"	"Aged 90+"	"number"	493	""
"2013"	"Female"	"E07000227"	"Aged 60-64"	"number"	4221	""
"2013"	"Female"	"E07000227"	"Aged 65-69"	"number"	4479	""
"2013"	"Female"	"E07000227"	"Aged 70-74"	"number"	3264	""
"2013"	"Female"	"E07000227"	"Aged 75-79"	"number"	2805	""
"2013"	"Female"	"E07000227"	"Aged 80-84"	"number"	2277	""
"2013"	"Female"	"E07000227"	"Age 85"	"number"	390	""
"2013"	"Female"	"E07000227"	"Age 86"	"number"	309	""
"2013"	"Female"	"E07000227"	"Age 87"	"number"	291	""
"2013"	"Female"	"E07000227"	"Age 88"	"number"	284	""
"2013"	"Female"	"E07000227"	"Age 89"	"number"	268	""
"2013"	"Female"	"E07000227"	"Aged 90+"	"number"	1052	""
"2013"	"Female"	"E07000228"	"Aged 60-64"	"number"	4245	""
"2013"	"Female"	"E07000228"	"Aged 65-69"	"number"	4603	""
"2013"	"Female"	"E07000228"	"Aged 70-74"	"number"	3103	""
"2013"	"Female"	"E07000228"	"Aged 75-79"	"number"	2657	""
"2013"	"Female"	"E07000228"	"Aged 80-84"	"number"	2301	""
"2013"	"Female"	"E07000228"	"Age 85"	"number"	401	""
"2013"	"Female"	"E07000228"	"Age 86"	"number"	365	""
"2013"	"Female"	"E07000228"	"Age 87"	"number"	351	""
"2013"	"Female"	"E07000228"	"Age 88"	"number"	274	""
"2013"	"Female"	"E07000228"	"Age 89"	"number"	248	""
"2013"	"Female"	"E07000228"	"Aged 90+"	"number"	1178	""
"2013"	"Female"	"E07000229"	"Aged 60-64"	"number"	3145	""
"2013"	"Female"	"E07000229"	"Aged 65-69"	"number"	3342	""
"2013"	"Female"	"E07000229"	"Aged 70-74"	"number"	2530	""
"2013"	"Female"	"E07000229"	"Aged 75-79"	"number"	2463	""
"2013"	"Female"	"E07000229"	"Aged 80-84"	"number"	2136	""
"2013"	"Female"	"E07000229"	"Age 85"	"number"	334	""
"2013"	"Female"	"E07000229"	"Age 86"	"number"	345	""
"2013"	"Female"	"E07000229"	"Age 87"	"number"	315	""
"2013"	"Female"	"E07000229"	"Age 88"	"number"	282	""
"2013"	"Female"	"E07000229"	"Age 89"	"number"	266	""
"2013"	"Female"	"E07000229"	"Aged 90+"	"number"	1264	""
"2013"	"Female"	"E06000022"	"Aged 60-64"	"number"	5139	""
"2013"	"Female"	"E06000022"	"Aged 65-69"	"number"	5264	""
"2013"	"Female"	"E06000022"	"Aged 70-74"	"number"	3841	""
"2013"	"Female"	"E06000022"	"Aged 75-79"	"number"	3372	""
"2013"	"Female"	"E06000022"	"Aged 80-84"	"number"	2905	""
"2013"	"Female"	"E06000022"	"Age 85"	"number"	487	""
"2013"	"Female"	"E06000022"	"Age 86"	"number"	438	""
"2013"	"Female"	"E06000022"	"Age 87"	"number"	415	""
"2013"	"Female"	"E06000022"	"Age 88"	"number"	346	""
"2013"	"Female"	"E06000022"	"Age 89"	"number"	351	""
"2013"	"Female"	"E06000022"	"Aged 90+"	"number"	1297	""
"2013"	"Female"	"E06000023"	"Aged 60-64"	"number"	9483	""
"2013"	"Female"	"E06000023"	"Aged 65-69"	"number"	8641	""
"2013"	"Female"	"E06000023"	"Aged 70-74"	"number"	6688	""
"2013"	"Female"	"E06000023"	"Aged 75-79"	"number"	5816	""
"2013"	"Female"	"E06000023"	"Aged 80-84"	"number"	4998	""
"2013"	"Female"	"E06000023"	"Age 85"	"number"	770	""
"2013"	"Female"	"E06000023"	"Age 86"	"number"	783	""
"2013"	"Female"	"E06000023"	"Age 87"	"number"	738	""
"2013"	"Female"	"E06000023"	"Age 88"	"number"	673	""
"2013"	"Female"	"E06000023"	"Age 89"	"number"	619	""
"2013"	"Female"	"E06000023"	"Aged 90+"	"number"	2478	""
"2013"	"Female"	"E06000052"	"Aged 60-64"	"number"	19994	""
"2013"	"Female"	"E06000052"	"Aged 65-69"	"number"	21332	""
"2013"	"Female"	"E06000052"	"Aged 70-74"	"number"	14605	""
"2013"	"Female"	"E06000052"	"Aged 75-79"	"number"	11848	""
"2013"	"Female"	"E06000052"	"Aged 80-84"	"number"	9480	""
"2013"	"Female"	"E06000052"	"Age 85"	"number"	1591	""
"2013"	"Female"	"E06000052"	"Age 86"	"number"	1413	""
"2013"	"Female"	"E06000052"	"Age 87"	"number"	1347	""
"2013"	"Female"	"E06000052"	"Age 88"	"number"	1115	""
"2013"	"Female"	"E06000052"	"Age 89"	"number"	1043	""
"2013"	"Female"	"E06000052"	"Aged 90+"	"number"	4371	""
"2013"	"Female"	"E06000053"	"Aged 60-64"	"number"	67	""
"2013"	"Female"	"E06000053"	"Aged 65-69"	"number"	92	""
"2013"	"Female"	"E06000053"	"Aged 70-74"	"number"	61	""
"2013"	"Female"	"E06000053"	"Aged 75-79"	"number"	45	""
"2013"	"Female"	"E06000053"	"Aged 80-84"	"number"	34	""
"2013"	"Female"	"E06000053"	"Age 85"	"number"	10	""
"2013"	"Female"	"E06000053"	"Age 86"	"number"	7	""
"2013"	"Female"	"E06000053"	"Age 87"	"number"	4	""
"2013"	"Female"	"E06000053"	"Age 88"	"number"	4	""
"2013"	"Female"	"E06000053"	"Age 89"	"number"	4	""
"2013"	"Female"	"E06000053"	"Aged 90+"	"number"	21	""
"2013"	"Female"	"E06000024"	"Aged 60-64"	"number"	6949	""
"2013"	"Female"	"E06000024"	"Aged 65-69"	"number"	7492	""
"2013"	"Female"	"E06000024"	"Aged 70-74"	"number"	5315	""
"2013"	"Female"	"E06000024"	"Aged 75-79"	"number"	4494	""
"2013"	"Female"	"E06000024"	"Aged 80-84"	"number"	3703	""
"2013"	"Female"	"E06000024"	"Age 85"	"number"	594	""
"2013"	"Female"	"E06000024"	"Age 86"	"number"	523	""
"2013"	"Female"	"E06000024"	"Age 87"	"number"	525	""
"2013"	"Female"	"E06000024"	"Age 88"	"number"	501	""
"2013"	"Female"	"E06000024"	"Age 89"	"number"	447	""
"2013"	"Female"	"E06000024"	"Aged 90+"	"number"	1859	""
"2013"	"Female"	"E06000026"	"Aged 60-64"	"number"	7082	""
"2013"	"Female"	"E06000026"	"Aged 65-69"	"number"	7200	""
"2013"	"Female"	"E06000026"	"Aged 70-74"	"number"	5263	""
"2013"	"Female"	"E06000026"	"Aged 75-79"	"number"	4603	""
"2013"	"Female"	"E06000026"	"Aged 80-84"	"number"	3597	""
"2013"	"Female"	"E06000026"	"Age 85"	"number"	572	""
"2013"	"Female"	"E06000026"	"Age 86"	"number"	484	""
"2013"	"Female"	"E06000026"	"Age 87"	"number"	412	""
"2013"	"Female"	"E06000026"	"Age 88"	"number"	433	""
"2013"	"Female"	"E06000026"	"Age 89"	"number"	363	""
"2013"	"Female"	"E06000026"	"Aged 90+"	"number"	1539	""
"2013"	"Female"	"E06000025"	"Aged 60-64"	"number"	7386	""
"2013"	"Female"	"E06000025"	"Aged 65-69"	"number"	7773	""
"2013"	"Female"	"E06000025"	"Aged 70-74"	"number"	5905	""
"2013"	"Female"	"E06000025"	"Aged 75-79"	"number"	4910	""
"2013"	"Female"	"E06000025"	"Aged 80-84"	"number"	3811	""
"2013"	"Female"	"E06000025"	"Age 85"	"number"	555	""
"2013"	"Female"	"E06000025"	"Age 86"	"number"	540	""
"2013"	"Female"	"E06000025"	"Age 87"	"number"	441	""
"2013"	"Female"	"E06000025"	"Age 88"	"number"	398	""
"2013"	"Female"	"E06000025"	"Age 89"	"number"	362	""
"2013"	"Female"	"E06000025"	"Aged 90+"	"number"	1501	""
"2013"	"Female"	"E06000030"	"Aged 60-64"	"number"	5361	""
"2013"	"Female"	"E06000030"	"Aged 65-69"	"number"	5165	""
"2013"	"Female"	"E06000030"	"Aged 70-74"	"number"	3693	""
"2013"	"Female"	"E06000030"	"Aged 75-79"	"number"	3086	""
"2013"	"Female"	"E06000030"	"Aged 80-84"	"number"	2560	""
"2013"	"Female"	"E06000030"	"Age 85"	"number"	393	""
"2013"	"Female"	"E06000030"	"Age 86"	"number"	349	""
"2013"	"Female"	"E06000030"	"Age 87"	"number"	324	""
"2013"	"Female"	"E06000030"	"Age 88"	"number"	300	""
"2013"	"Female"	"E06000030"	"Age 89"	"number"	266	""
"2013"	"Female"	"E06000030"	"Aged 90+"	"number"	965	""
"2013"	"Female"	"E06000027"	"Aged 60-64"	"number"	4766	""
"2013"	"Female"	"E06000027"	"Aged 65-69"	"number"	5168	""
"2013"	"Female"	"E06000027"	"Aged 70-74"	"number"	3796	""
"2013"	"Female"	"E06000027"	"Aged 75-79"	"number"	3246	""
"2013"	"Female"	"E06000027"	"Aged 80-84"	"number"	2626	""
"2013"	"Female"	"E06000027"	"Age 85"	"number"	447	""
"2013"	"Female"	"E06000027"	"Age 86"	"number"	419	""
"2013"	"Female"	"E06000027"	"Age 87"	"number"	415	""
"2013"	"Female"	"E06000027"	"Age 88"	"number"	382	""
"2013"	"Female"	"E06000027"	"Age 89"	"number"	317	""
"2013"	"Female"	"E06000027"	"Aged 90+"	"number"	1416	""
"2013"	"Female"	"E06000054"	"Aged 60-64"	"number"	14897	""
"2013"	"Female"	"E06000054"	"Aged 65-69"	"number"	15193	""
"2013"	"Female"	"E06000054"	"Aged 70-74"	"number"	11036	""
"2013"	"Female"	"E06000054"	"Aged 75-79"	"number"	9003	""
"2013"	"Female"	"E06000054"	"Aged 80-84"	"number"	7351	""
"2013"	"Female"	"E06000054"	"Age 85"	"number"	1190	""
"2013"	"Female"	"E06000054"	"Age 86"	"number"	1124	""
"2013"	"Female"	"E06000054"	"Age 87"	"number"	1021	""
"2013"	"Female"	"E06000054"	"Age 88"	"number"	912	""
"2013"	"Female"	"E06000054"	"Age 89"	"number"	788	""
"2013"	"Female"	"E06000054"	"Aged 90+"	"number"	3425	""
"2013"	"Female"	"E07000040"	"Aged 60-64"	"number"	5156	""
"2013"	"Female"	"E07000040"	"Aged 65-69"	"number"	5962	""
"2013"	"Female"	"E07000040"	"Aged 70-74"	"number"	4484	""
"2013"	"Female"	"E07000040"	"Aged 75-79"	"number"	3965	""
"2013"	"Female"	"E07000040"	"Aged 80-84"	"number"	3390	""
"2013"	"Female"	"E07000040"	"Age 85"	"number"	570	""
"2013"	"Female"	"E07000040"	"Age 86"	"number"	541	""
"2013"	"Female"	"E07000040"	"Age 87"	"number"	481	""
"2013"	"Female"	"E07000040"	"Age 88"	"number"	468	""
"2013"	"Female"	"E07000040"	"Age 89"	"number"	420	""
"2013"	"Female"	"E07000040"	"Aged 90+"	"number"	1735	""
"2013"	"Female"	"E07000041"	"Aged 60-64"	"number"	2944	""
"2013"	"Female"	"E07000041"	"Aged 65-69"	"number"	2907	""
"2013"	"Female"	"E07000041"	"Aged 70-74"	"number"	2245	""
"2013"	"Female"	"E07000041"	"Aged 75-79"	"number"	1920	""
"2013"	"Female"	"E07000041"	"Aged 80-84"	"number"	1822	""
"2013"	"Female"	"E07000041"	"Age 85"	"number"	316	""
"2013"	"Female"	"E07000041"	"Age 86"	"number"	282	""
"2013"	"Female"	"E07000041"	"Age 87"	"number"	263	""
"2013"	"Female"	"E07000041"	"Age 88"	"number"	245	""
"2013"	"Female"	"E07000041"	"Age 89"	"number"	206	""
"2013"	"Female"	"E07000041"	"Aged 90+"	"number"	935	""
"2013"	"Female"	"E07000042"	"Aged 60-64"	"number"	2714	""
"2013"	"Female"	"E07000042"	"Aged 65-69"	"number"	2772	""
"2013"	"Female"	"E07000042"	"Aged 70-74"	"number"	2031	""
"2013"	"Female"	"E07000042"	"Aged 75-79"	"number"	1612	""
"2013"	"Female"	"E07000042"	"Aged 80-84"	"number"	1343	""
"2013"	"Female"	"E07000042"	"Age 85"	"number"	194	""
"2013"	"Female"	"E07000042"	"Age 86"	"number"	220	""
"2013"	"Female"	"E07000042"	"Age 87"	"number"	192	""
"2013"	"Female"	"E07000042"	"Age 88"	"number"	161	""
"2013"	"Female"	"E07000042"	"Age 89"	"number"	145	""
"2013"	"Female"	"E07000042"	"Aged 90+"	"number"	602	""
"2013"	"Female"	"E07000043"	"Aged 60-64"	"number"	3257	""
"2013"	"Female"	"E07000043"	"Aged 65-69"	"number"	3652	""
"2013"	"Female"	"E07000043"	"Aged 70-74"	"number"	2646	""
"2013"	"Female"	"E07000043"	"Aged 75-79"	"number"	2100	""
"2013"	"Female"	"E07000043"	"Aged 80-84"	"number"	1738	""
"2013"	"Female"	"E07000043"	"Age 85"	"number"	313	""
"2013"	"Female"	"E07000043"	"Age 86"	"number"	266	""
"2013"	"Female"	"E07000043"	"Age 87"	"number"	242	""
"2013"	"Female"	"E07000043"	"Age 88"	"number"	230	""
"2013"	"Female"	"E07000043"	"Age 89"	"number"	194	""
"2013"	"Female"	"E07000043"	"Aged 90+"	"number"	871	""
"2013"	"Female"	"E07000044"	"Aged 60-64"	"number"	3523	""
"2013"	"Female"	"E07000044"	"Aged 65-69"	"number"	3725	""
"2013"	"Female"	"E07000044"	"Aged 70-74"	"number"	2485	""
"2013"	"Female"	"E07000044"	"Aged 75-79"	"number"	2032	""
"2013"	"Female"	"E07000044"	"Aged 80-84"	"number"	1608	""
"2013"	"Female"	"E07000044"	"Age 85"	"number"	255	""
"2013"	"Female"	"E07000044"	"Age 86"	"number"	253	""
"2013"	"Female"	"E07000044"	"Age 87"	"number"	232	""
"2013"	"Female"	"E07000044"	"Age 88"	"number"	231	""
"2013"	"Female"	"E07000044"	"Age 89"	"number"	193	""
"2013"	"Female"	"E07000044"	"Aged 90+"	"number"	692	""
"2013"	"Female"	"E07000045"	"Aged 60-64"	"number"	4798	""
"2013"	"Female"	"E07000045"	"Aged 65-69"	"number"	5085	""
"2013"	"Female"	"E07000045"	"Aged 70-74"	"number"	3646	""
"2013"	"Female"	"E07000045"	"Aged 75-79"	"number"	2938	""
"2013"	"Female"	"E07000045"	"Aged 80-84"	"number"	2453	""
"2013"	"Female"	"E07000045"	"Age 85"	"number"	461	""
"2013"	"Female"	"E07000045"	"Age 86"	"number"	453	""
"2013"	"Female"	"E07000045"	"Age 87"	"number"	363	""
"2013"	"Female"	"E07000045"	"Age 88"	"number"	365	""
"2013"	"Female"	"E07000045"	"Age 89"	"number"	303	""
"2013"	"Female"	"E07000045"	"Aged 90+"	"number"	1316	""
"2013"	"Female"	"E07000046"	"Aged 60-64"	"number"	2666	""
"2013"	"Female"	"E07000046"	"Aged 65-69"	"number"	2746	""
"2013"	"Female"	"E07000046"	"Aged 70-74"	"number"	1856	""
"2013"	"Female"	"E07000046"	"Aged 75-79"	"number"	1550	""
"2013"	"Female"	"E07000046"	"Aged 80-84"	"number"	1163	""
"2013"	"Female"	"E07000046"	"Age 85"	"number"	198	""
"2013"	"Female"	"E07000046"	"Age 86"	"number"	183	""
"2013"	"Female"	"E07000046"	"Age 87"	"number"	161	""
"2013"	"Female"	"E07000046"	"Age 88"	"number"	127	""
"2013"	"Female"	"E07000046"	"Age 89"	"number"	129	""
"2013"	"Female"	"E07000046"	"Aged 90+"	"number"	542	""
"2013"	"Female"	"E07000047"	"Aged 60-64"	"number"	2140	""
"2013"	"Female"	"E07000047"	"Aged 65-69"	"number"	2249	""
"2013"	"Female"	"E07000047"	"Aged 70-74"	"number"	1557	""
"2013"	"Female"	"E07000047"	"Aged 75-79"	"number"	1277	""
"2013"	"Female"	"E07000047"	"Aged 80-84"	"number"	1008	""
"2013"	"Female"	"E07000047"	"Age 85"	"number"	157	""
"2013"	"Female"	"E07000047"	"Age 86"	"number"	170	""
"2013"	"Female"	"E07000047"	"Age 87"	"number"	133	""
"2013"	"Female"	"E07000047"	"Age 88"	"number"	132	""
"2013"	"Female"	"E07000047"	"Age 89"	"number"	118	""
"2013"	"Female"	"E07000047"	"Aged 90+"	"number"	508	""
"2013"	"Female"	"E06000058"	"Aged 60-64"	"number"	11114	""
"2013"	"Female"	"E06000058"	"Aged 65-69"	"number"	11876	""
"2013"	"Female"	"E06000058"	"Aged 70-74"	"number"	8697	""
"2013"	"Female"	"E06000058"	"Aged 75-79"	"number"	8043	""
"2013"	"Female"	"E06000058"	"Aged 80-84"	"number"	7379	""
"2013"	"Female"	"E06000058"	"Age 85"	"number"	1224	""
"2013"	"Female"	"E06000058"	"Age 86"	"number"	1150	""
"2013"	"Female"	"E06000058"	"Age 87"	"number"	994	""
"2013"	"Female"	"E06000058"	"Age 88"	"number"	961	""
"2013"	"Female"	"E06000058"	"Age 89"	"number"	821	""
"2013"	"Female"	"E06000058"	"Aged 90+"	"number"	3781	""
"2013"	"Female"	"E06000059"	"Aged 60-64"	"number"	13963	""
"2013"	"Female"	"E06000059"	"Aged 65-69"	"number"	15316	""
"2013"	"Female"	"E06000059"	"Aged 70-74"	"number"	11190	""
"2013"	"Female"	"E06000059"	"Aged 75-79"	"number"	9479	""
"2013"	"Female"	"E06000059"	"Aged 80-84"	"number"	7928	""
"2013"	"Female"	"E06000059"	"Age 85"	"number"	1309	""
"2013"	"Female"	"E06000059"	"Age 86"	"number"	1145	""
"2013"	"Female"	"E06000059"	"Age 87"	"number"	1060	""
"2013"	"Female"	"E06000059"	"Age 88"	"number"	993	""
"2013"	"Female"	"E06000059"	"Age 89"	"number"	896	""
"2013"	"Female"	"E06000059"	"Aged 90+"	"number"	3714	""
"2013"	"Female"	"E07000078"	"Aged 60-64"	"number"	3116	""
"2013"	"Female"	"E07000078"	"Aged 65-69"	"number"	3143	""
"2013"	"Female"	"E07000078"	"Aged 70-74"	"number"	2400	""
"2013"	"Female"	"E07000078"	"Aged 75-79"	"number"	2069	""
"2013"	"Female"	"E07000078"	"Aged 80-84"	"number"	1767	""
"2013"	"Female"	"E07000078"	"Age 85"	"number"	282	""
"2013"	"Female"	"E07000078"	"Age 86"	"number"	273	""
"2013"	"Female"	"E07000078"	"Age 87"	"number"	263	""
"2013"	"Female"	"E07000078"	"Age 88"	"number"	265	""
"2013"	"Female"	"E07000078"	"Age 89"	"number"	243	""
"2013"	"Female"	"E07000078"	"Aged 90+"	"number"	915	""
"2013"	"Female"	"E07000079"	"Aged 60-64"	"number"	3074	""
"2013"	"Female"	"E07000079"	"Aged 65-69"	"number"	3178	""
"2013"	"Female"	"E07000079"	"Aged 70-74"	"number"	2336	""
"2013"	"Female"	"E07000079"	"Aged 75-79"	"number"	1946	""
"2013"	"Female"	"E07000079"	"Aged 80-84"	"number"	1638	""
"2013"	"Female"	"E07000079"	"Age 85"	"number"	273	""
"2013"	"Female"	"E07000079"	"Age 86"	"number"	252	""
"2013"	"Female"	"E07000079"	"Age 87"	"number"	240	""
"2013"	"Female"	"E07000079"	"Age 88"	"number"	190	""
"2013"	"Female"	"E07000079"	"Age 89"	"number"	196	""
"2013"	"Female"	"E07000079"	"Aged 90+"	"number"	792	""
"2013"	"Female"	"E07000080"	"Aged 60-64"	"number"	3150	""
"2013"	"Female"	"E07000080"	"Aged 65-69"	"number"	3065	""
"2013"	"Female"	"E07000080"	"Aged 70-74"	"number"	2198	""
"2013"	"Female"	"E07000080"	"Aged 75-79"	"number"	1786	""
"2013"	"Female"	"E07000080"	"Aged 80-84"	"number"	1360	""
"2013"	"Female"	"E07000080"	"Age 85"	"number"	224	""
"2013"	"Female"	"E07000080"	"Age 86"	"number"	190	""
"2013"	"Female"	"E07000080"	"Age 87"	"number"	178	""
"2013"	"Female"	"E07000080"	"Age 88"	"number"	178	""
"2013"	"Female"	"E07000080"	"Age 89"	"number"	146	""
"2013"	"Female"	"E07000080"	"Aged 90+"	"number"	617	""
"2013"	"Female"	"E07000081"	"Aged 60-64"	"number"	3232	""
"2013"	"Female"	"E07000081"	"Aged 65-69"	"number"	3152	""
"2013"	"Female"	"E07000081"	"Aged 70-74"	"number"	2320	""
"2013"	"Female"	"E07000081"	"Aged 75-79"	"number"	1894	""
"2013"	"Female"	"E07000081"	"Aged 80-84"	"number"	1587	""
"2013"	"Female"	"E07000081"	"Age 85"	"number"	275	""
"2013"	"Female"	"E07000081"	"Age 86"	"number"	227	""
